,date,store_nbr,item_nbr,unit_sales,onpromotion,city,state,type_x,cluster,family,class,perishable,type_y,locale,transferred,dcoilwtico
708,2013-01-02,1,219150,33.0,,Quito,Pichincha,D,13,BEVERAGES,1122,0,,,,93.14
709,2013-01-02,1,220435,24.0,,Quito,Pichincha,D,13,GROCERY I,1080,0,,,,93.14
710,2013-01-02,1,220613,5.0,,Quito,Pichincha,D,13,DELI,2632,1,,,,93.14
711,2013-01-02,1,221506,7.0,,Quito,Pichincha,D,13,CLEANING,3046,0,,,,93.14
712,2013-01-02,1,222879,10.0,,Quito,Pichincha,D,13,GROCERY I,1058,0,,,,93.14
713,2013-01-02,1,222975,3.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
714,2013-01-02,1,223136,4.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
715,2013-01-02,1,223434,6.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
716,2013-01-02,1,226126,1.0,,Quito,Pichincha,D,13,CLEANING,3018,0,,,,93.14
717,2013-01-02,1,226857,12.0,,Quito,Pichincha,D,13,GROCERY I,1035,0,,,,93.14
718,2013-01-02,1,227111,9.0,,Quito,Pichincha,D,13,EGGS,2502,1,,,,93.14
719,2013-01-02,1,227728,7.0,,Quito,Pichincha,D,13,DAIRY,2104,1,,,,93.14
720,2013-01-02,1,229368,6.0,,Quito,Pichincha,D,13,GROCERY I,1086,0,,,,93.14
721,2013-01-02,1,246052,2.0,,Quito,Pichincha,D,13,GROCERY I,1039,0,,,,93.14
722,2013-01-02,1,252698,6.792,,Quito,Pichincha,D,13,SEAFOOD,2806,1,,,,93.14
723,2013-01-02,1,252970,3.0,,Quito,Pichincha,D,13,CLEANING,3008,0,,,,93.14
724,2013-01-02,1,252972,5.0,,Quito,Pichincha,D,13,CLEANING,3008,0,,,,93.14
725,2013-01-02,1,253145,2.0,,Quito,Pichincha,D,13,GROCERY I,1096,0,,,,93.14
726,2013-01-02,1,255161,2.0,,Quito,Pichincha,D,13,GROCERY I,1034,0,,,,93.14
727,2013-01-02,1,255202,3.0,,Quito,Pichincha,D,13,GROCERY I,1045,0,,,,93.14
728,2013-01-02,1,257847,30.0,,Quito,Pichincha,D,13,BEVERAGES,1120,0,,,,93.14
729,2013-01-02,1,257848,19.0,,Quito,Pichincha,D,13,BEVERAGES,1120,0,,,,93.14
730,2013-01-02,1,258268,3.0,,Quito,Pichincha,D,13,EGGS,2502,1,,,,93.14
731,2013-01-02,1,258376,6.0,,Quito,Pichincha,D,13,CLEANING,3044,0,,,,93.14
732,2013-01-02,1,258395,2.0,,Quito,Pichincha,D,13,GROCERY I,1002,0,,,,93.14
733,2013-01-02,1,258396,9.0,,Quito,Pichincha,D,13,GROCERY I,1010,0,,,,93.14
734,2013-01-02,1,258411,4.0,,Quito,Pichincha,D,13,FROZEN FOODS,2218,0,,,,93.14
735,2013-01-02,1,260669,6.0,,Quito,Pichincha,D,13,GROCERY I,1034,0,,,,93.14
736,2013-01-02,1,260893,9.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
737,2013-01-02,1,261052,23.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
738,2013-01-02,1,261053,6.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
739,2013-01-02,1,261700,3.0,,Quito,Pichincha,D,13,GROCERY I,1048,0,,,,93.14
740,2013-01-02,1,262358,2.0,,Quito,Pichincha,D,13,GROCERY I,1044,0,,,,93.14
741,2013-01-02,1,262991,5.0,,Quito,Pichincha,D,13,GROCERY I,1034,0,,,,93.14
742,2013-01-02,1,264299,1.0,,Quito,Pichincha,D,13,CLEANING,3032,0,,,,93.14
743,2013-01-02,1,264300,1.0,,Quito,Pichincha,D,13,CLEANING,3032,0,,,,93.14
744,2013-01-02,1,264452,4.0,,Quito,Pichincha,D,13,CLEANING,3024,0,,,,93.14
745,2013-01-02,1,264576,7.0,,Quito,Pichincha,D,13,FROZEN FOODS,2220,0,,,,93.14
746,2013-01-02,1,264751,1.0,,Quito,Pichincha,D,13,CLEANING,3032,0,,,,93.14
747,2013-01-02,1,264752,4.0,,Quito,Pichincha,D,13,CLEANING,3034,0,,,,93.14
748,2013-01-02,1,264753,9.0,,Quito,Pichincha,D,13,CLEANING,3034,0,,,,93.14
749,2013-01-02,1,265237,3.0,,Quito,Pichincha,D,13,GROCERY I,1060,0,,,,93.14
750,2013-01-02,1,265254,24.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
751,2013-01-02,1,265258,1.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
752,2013-01-02,1,265279,5.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2718,1,,,,93.14
753,2013-01-02,1,265382,4.0,,Quito,Pichincha,D,13,LINGERIE,7034,0,,,,93.14
754,2013-01-02,1,265559,36.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
755,2013-01-02,1,265672,1.0,,Quito,Pichincha,D,13,GROCERY I,1056,0,,,,93.14
756,2013-01-02,1,265700,4.0,,Quito,Pichincha,D,13,CLEANING,3090,0,,,,93.14
757,2013-01-02,1,268440,3.0,,Quito,Pichincha,D,13,CLEANING,3026,0,,,,93.14
758,2013-01-02,1,268443,24.0,,Quito,Pichincha,D,13,CLEANING,3026,0,,,,93.14
759,2013-01-02,1,268623,5.0,,Quito,Pichincha,D,13,CLEANING,3044,0,,,,93.14
760,2013-01-02,1,268662,4.0,,Quito,Pichincha,D,13,GROCERY I,1028,0,,,,93.14
761,2013-01-02,1,268664,4.0,,Quito,Pichincha,D,13,GROCERY I,1028,0,,,,93.14
762,2013-01-02,1,268676,2.0,,Quito,Pichincha,D,13,GROCERY I,1062,0,,,,93.14
763,2013-01-02,1,269029,9.0,,Quito,Pichincha,D,13,BEVERAGES,1122,0,,,,93.14
764,2013-01-02,1,269084,9.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2720,1,,,,93.14
765,2013-01-02,1,270522,1.0,,Quito,Pichincha,D,13,AUTOMOTIVE,6806,0,,,,93.14
766,2013-01-02,1,271478,2.0,,Quito,Pichincha,D,13,DAIRY,2124,1,,,,93.14
767,2013-01-02,1,271479,12.0,,Quito,Pichincha,D,13,DAIRY,2124,1,,,,93.14
768,2013-01-02,1,273528,25.0,,Quito,Pichincha,D,13,PERSONAL CARE,4114,0,,,,93.14
769,2013-01-02,1,273859,2.0,,Quito,Pichincha,D,13,GROCERY I,1044,0,,,,93.14
770,2013-01-02,1,275823,4.0,,Quito,Pichincha,D,13,CLEANING,3018,0,,,,93.14
771,2013-01-02,1,279157,4.0,,Quito,Pichincha,D,13,DAIRY,2112,1,,,,93.14
772,2013-01-02,1,279494,2.0,,Quito,Pichincha,D,13,GROCERY I,1062,0,,,,93.14
773,2013-01-02,1,302952,4.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2712,1,,,,93.14
774,2013-01-02,1,302997,1.0,,Quito,Pichincha,D,13,GROCERY I,1096,0,,,,93.14
775,2013-01-02,1,302998,8.0,,Quito,Pichincha,D,13,GROCERY I,1096,0,,,,93.14
776,2013-01-02,1,305079,15.0,,Quito,Pichincha,D,13,GROCERY I,1044,0,,,,93.14
777,2013-01-02,1,305080,32.0,,Quito,Pichincha,D,13,GROCERY I,1045,0,,,,93.14
778,2013-01-02,1,305227,3.0,,Quito,Pichincha,D,13,GROCERY I,1013,0,,,,93.14
779,2013-01-02,1,305229,55.0,,Quito,Pichincha,D,13,GROCERY I,1014,0,,,,93.14
780,2013-01-02,1,305341,28.0,,Quito,Pichincha,D,13,GROCERY I,1092,0,,,,93.14
781,2013-01-02,1,305344,12.0,,Quito,Pichincha,D,13,GROCERY I,1092,0,,,,93.14
782,2013-01-02,1,308726,2.0,,Quito,Pichincha,D,13,GROCERY I,1084,0,,,,93.14
783,2013-01-02,1,308766,1.0,,Quito,Pichincha,D,13,CLEANING,3026,0,,,,93.14
784,2013-01-02,1,308924,2.0,,Quito,Pichincha,D,13,CLEANING,3004,0,,,,93.14
785,2013-01-02,1,310644,52.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2702,1,,,,93.14
786,2013-01-02,1,310647,1.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2708,1,,,,93.14
787,2013-01-02,1,310671,8.0,,Quito,Pichincha,D,13,GROCERY I,1034,0,,,,93.14
788,2013-01-02,1,311954,9.0,,Quito,Pichincha,D,13,CLEANING,3006,0,,,,93.14
789,2013-01-02,1,311994,34.652,,Quito,Pichincha,D,13,BREAD/BAKERY,2752,1,,,,93.14
790,2013-01-02,1,312113,2.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2720,1,,,,93.14
791,2013-01-02,1,312324,5.0,,Quito,Pichincha,D,13,GROCERY I,1044,0,,,,93.14
792,2013-01-02,1,312596,1.0,,Quito,Pichincha,D,13,GROCERY I,1035,0,,,,93.14
793,2013-01-02,1,314384,41.0,,Quito,Pichincha,D,13,GROCERY I,1004,0,,,,93.14
794,2013-01-02,1,314570,3.0,,Quito,Pichincha,D,13,CLEANING,3024,0,,,,93.14
795,2013-01-02,1,314881,7.0,,Quito,Pichincha,D,13,CLEANING,3034,0,,,,93.14
796,2013-01-02,1,315176,29.0,,Quito,Pichincha,D,13,BEVERAGES,1124,0,,,,93.14
797,2013-01-02,1,315178,7.0,,Quito,Pichincha,D,13,BEVERAGES,1124,0,,,,93.14
798,2013-01-02,1,315179,34.0,,Quito,Pichincha,D,13,BEVERAGES,1124,0,,,,93.14
799,2013-01-02,1,315180,8.0,,Quito,Pichincha,D,13,BEVERAGES,1124,0,,,,93.14
800,2013-01-02,1,315220,8.0,,Quito,Pichincha,D,13,GROCERY I,1014,0,,,,93.14
801,2013-01-02,1,315221,3.0,,Quito,Pichincha,D,13,GROCERY I,1014,0,,,,93.14
802,2013-01-02,1,315277,8.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
803,2013-01-02,1,315279,1.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
804,2013-01-02,1,315320,2.0,,Quito,Pichincha,D,13,GROCERY I,1066,0,,,,93.14
805,2013-01-02,1,315322,3.0,,Quito,Pichincha,D,13,GROCERY I,1084,0,,,,93.14
806,2013-01-02,1,315463,3.0,,Quito,Pichincha,D,13,GROCERY II,1236,0,,,,93.14
807,2013-01-02,1,315474,3.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2718,1,,,,93.14
808,2013-01-02,1,315712,8.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
809,2013-01-02,1,315713,2.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
810,2013-01-02,1,317285,11.0,,Quito,Pichincha,D,13,GROCERY II,1236,0,,,,93.14
811,2013-01-02,1,318787,1.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
812,2013-01-02,1,318847,6.0,,Quito,Pichincha,D,13,CLEANING,3026,0,,,,93.14
813,2013-01-02,1,318932,2.0,,Quito,Pichincha,D,13,DELI,2644,1,,,,93.14
814,2013-01-02,1,318935,2.0,,Quito,Pichincha,D,13,DELI,2652,1,,,,93.14
815,2013-01-02,1,319093,4.0,,Quito,Pichincha,D,13,DELI,2630,1,,,,93.14
816,2013-01-02,1,319094,3.0,,Quito,Pichincha,D,13,DELI,2632,1,,,,93.14
817,2013-01-02,1,319095,3.0,,Quito,Pichincha,D,13,DELI,2640,1,,,,93.14
818,2013-01-02,1,320682,28.0,,Quito,Pichincha,D,13,GROCERY I,1080,0,,,,93.14
819,2013-01-02,1,322095,5.0,,Quito,Pichincha,D,13,CLEANING,3020,0,,,,93.14
820,2013-01-02,1,323013,15.0,,Quito,Pichincha,D,13,GROCERY I,1058,0,,,,93.14
821,2013-01-02,1,323921,13.0,,Quito,Pichincha,D,13,PERSONAL CARE,4114,0,,,,93.14
822,2013-01-02,1,329070,2.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
823,2013-01-02,1,329071,5.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
824,2013-01-02,1,329362,5.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
825,2013-01-02,1,329397,5.0,,Quito,Pichincha,D,13,DAIRY,2112,1,,,,93.14
826,2013-01-02,1,346065,16.0,,Quito,Pichincha,D,13,GROCERY I,1039,0,,,,93.14
827,2013-01-02,1,346066,2.0,,Quito,Pichincha,D,13,GROCERY I,1039,0,,,,93.14
828,2013-01-02,1,352513,2.0,,Quito,Pichincha,D,13,CLEANING,3012,0,,,,93.14
829,2013-01-02,1,354922,1.0,,Quito,Pichincha,D,13,GROCERY I,1034,0,,,,93.14
830,2013-01-02,1,355090,4.0,,Quito,Pichincha,D,13,GROCERY I,1024,0,,,,93.14
831,2013-01-02,1,355091,5.0,,Quito,Pichincha,D,13,GROCERY I,1038,0,,,,93.14
832,2013-01-02,1,357996,4.0,,Quito,Pichincha,D,13,DELI,2632,1,,,,93.14
833,2013-01-02,1,358096,2.0,,Quito,Pichincha,D,13,GROCERY I,1002,0,,,,93.14
834,2013-01-02,1,358231,11.0,,Quito,Pichincha,D,13,CLEANING,3038,0,,,,93.14
835,2013-01-02,1,358232,6.0,,Quito,Pichincha,D,13,CLEANING,3038,0,,,,93.14
836,2013-01-02,1,358264,3.0,,Quito,Pichincha,D,13,GROCERY I,1078,0,,,,93.14
837,2013-01-02,1,358272,6.0,,Quito,Pichincha,D,13,DAIRY,2112,1,,,,93.14
838,2013-01-02,1,358515,2.0,,Quito,Pichincha,D,13,GROCERY I,1024,0,,,,93.14
839,2013-01-02,1,358519,4.0,,Quito,Pichincha,D,13,GROCERY I,1084,0,,,,93.14
840,2013-01-02,1,358561,1.0,,Quito,Pichincha,D,13,CLEANING,3004,0,,,,93.14
841,2013-01-02,1,359913,4.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2716,1,,,,93.14
842,2013-01-02,1,360313,4.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2702,1,,,,93.14
843,2013-01-02,1,360314,8.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2702,1,,,,93.14
844,2013-01-02,1,360703,9.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
845,2013-01-02,1,360704,1.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
846,2013-01-02,1,361502,6.0,,Quito,Pichincha,D,13,GROCERY I,1036,0,,,,93.14
847,2013-01-02,1,362035,1.0,,Quito,Pichincha,D,13,GROCERY I,1044,0,,,,93.14
848,2013-01-02,1,362548,1.0,,Quito,Pichincha,D,13,GROCERY I,1042,0,,,,93.14
849,2013-01-02,1,363049,4.0,,Quito,Pichincha,D,13,PERSONAL CARE,4114,0,,,,93.14
850,2013-01-02,1,363868,21.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
851,2013-01-02,1,363889,3.0,,Quito,Pichincha,D,13,GROCERY I,1058,0,,,,93.14
852,2013-01-02,1,363895,5.0,,Quito,Pichincha,D,13,CLEANING,3020,0,,,,93.14
853,2013-01-02,1,364413,1.0,,Quito,Pichincha,D,13,CLEANING,3032,0,,,,93.14
854,2013-01-02,1,364606,60.0,,Quito,Pichincha,D,13,GROCERY I,1014,0,,,,93.14
855,2013-01-02,1,364724,1.0,,Quito,Pichincha,D,13,GROCERY I,1084,0,,,,93.14
856,2013-01-02,1,364738,41.0,,Quito,Pichincha,D,13,BEVERAGES,1124,0,,,,93.14
857,2013-01-02,1,364829,2.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
858,2013-01-02,1,364832,4.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
859,2013-01-02,1,364834,5.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
860,2013-01-02,1,364865,11.0,,Quito,Pichincha,D,13,GROCERY II,1236,0,,,,93.14
861,2013-01-02,1,365138,2.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
862,2013-01-02,1,365139,2.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
863,2013-01-02,1,365140,3.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
864,2013-01-02,1,365264,4.0,,Quito,Pichincha,D,13,CLEANING,3090,0,,,,93.14
865,2013-01-02,1,368136,7.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
866,2013-01-02,1,368140,6.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
867,2013-01-02,1,368213,4.0,,Quito,Pichincha,D,13,DAIRY,2124,1,,,,93.14
868,2013-01-02,1,368260,1.0,,Quito,Pichincha,D,13,GROCERY I,1028,0,,,,93.14
869,2013-01-02,1,368419,1.0,,Quito,Pichincha,D,13,DELI,2644,1,,,,93.14
870,2013-01-02,1,368424,8.0,,Quito,Pichincha,D,13,GROCERY I,1078,0,,,,93.14
871,2013-01-02,1,368624,3.0,,Quito,Pichincha,D,13,BEVERAGES,1122,0,,,,93.14
872,2013-01-02,1,368628,39.0,,Quito,Pichincha,D,13,BEVERAGES,1122,0,,,,93.14
873,2013-01-02,1,369432,3.0,,Quito,Pichincha,D,13,GROCERY I,1036,0,,,,93.14
874,2013-01-02,1,370042,13.0,,Quito,Pichincha,D,13,GROCERY I,1080,0,,,,93.14
875,2013-01-02,1,371130,7.0,,Quito,Pichincha,D,13,CLEANING,3046,0,,,,93.14
876,2013-01-02,1,371218,3.0,,Quito,Pichincha,D,13,DAIRY,2116,1,,,,93.14
877,2013-01-02,1,371437,18.0,,Quito,Pichincha,D,13,CLEANING,3020,0,,,,93.14
878,2013-01-02,1,371438,7.0,,Quito,Pichincha,D,13,CLEANING,3020,0,,,,93.14
879,2013-01-02,1,372924,7.0,,Quito,Pichincha,D,13,GROCERY I,1002,0,,,,93.14
880,2013-01-02,1,373152,17.0,,Quito,Pichincha,D,13,PERSONAL CARE,4114,0,,,,93.14
881,2013-01-02,1,374464,5.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
882,2013-01-02,1,376427,6.0,,Quito,Pichincha,D,13,EGGS,2502,1,,,,93.14
883,2013-01-02,1,378332,1.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
884,2013-01-02,1,378685,52.0,,Quito,Pichincha,D,13,DAIRY,2102,1,,,,93.14
885,2013-01-02,1,401817,21.0,,Quito,Pichincha,D,13,GROCERY I,1078,0,,,,93.14
886,2013-01-02,1,401911,1.0,,Quito,Pichincha,D,13,CLEANING,3012,0,,,,93.14
887,2013-01-02,1,402136,10.0,,Quito,Pichincha,D,13,CLEANING,3008,0,,,,93.14
888,2013-01-02,1,402174,2.0,,Quito,Pichincha,D,13,GROCERY I,1096,0,,,,93.14
889,2013-01-02,1,402175,6.0,,Quito,Pichincha,D,13,GROCERY I,1096,0,,,,93.14
890,2013-01-02,1,404336,7.0,,Quito,Pichincha,D,13,GROCERY I,1045,0,,,,93.14
891,2013-01-02,1,405304,2.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
892,2013-01-02,1,406965,4.0,,Quito,Pichincha,D,13,CLEANING,3015,0,,,,93.14
893,2013-01-02,1,407499,19.0,,Quito,Pichincha,D,13,EGGS,2502,1,,,,93.14
894,2013-01-02,1,407608,2.0,,Quito,Pichincha,D,13,CLEANING,3044,0,,,,93.14
895,2013-01-02,1,407769,6.0,,Quito,Pichincha,D,13,CLEANING,3024,0,,,,93.14
896,2013-01-02,1,409738,7.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2708,1,,,,93.14
897,2013-01-02,1,409739,4.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2708,1,,,,93.14
898,2013-01-02,1,409904,5.0,,Quito,Pichincha,D,13,GROCERY I,1034,0,,,,93.14
899,2013-01-02,1,410257,24.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
900,2013-01-02,1,410866,1.0,,Quito,Pichincha,D,13,PREPARED FOODS,2980,1,,,,93.14
901,2013-01-02,1,411487,5.0,,Quito,Pichincha,D,13,CLEANING,3046,0,,,,93.14
902,2013-01-02,1,411555,1.0,,Quito,Pichincha,D,13,GROCERY I,1044,0,,,,93.14
903,2013-01-02,1,413986,2.0,,Quito,Pichincha,D,13,CLEANING,3032,0,,,,93.14
904,2013-01-02,1,413987,10.0,,Quito,Pichincha,D,13,CLEANING,3034,0,,,,93.14
905,2013-01-02,1,414305,2.0,,Quito,Pichincha,D,13,BEVERAGES,1124,0,,,,93.14
906,2013-01-02,1,414353,23.0,,Quito,Pichincha,D,13,GROCERY I,1014,0,,,,93.14
907,2013-01-02,1,414354,4.0,,Quito,Pichincha,D,13,GROCERY I,1014,0,,,,93.14
908,2013-01-02,1,414421,1.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
909,2013-01-02,1,414426,1.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
910,2013-01-02,1,414454,7.0,,Quito,Pichincha,D,13,GROCERY I,1084,0,,,,93.14
911,2013-01-02,1,414478,9.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2718,1,,,,93.14
912,2013-01-02,1,414620,20.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
913,2013-01-02,1,414621,13.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
914,2013-01-02,1,414623,6.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
915,2013-01-02,1,414750,22.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
916,2013-01-02,1,414752,2.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
917,2013-01-02,1,414888,4.0,,Quito,Pichincha,D,13,CLEANING,3090,0,,,,93.14
918,2013-01-02,1,417765,24.0,,Quito,Pichincha,D,13,CLEANING,3026,0,,,,93.14
919,2013-01-02,1,417835,3.0,,Quito,Pichincha,D,13,GROCERY I,1028,0,,,,93.14
920,2013-01-02,1,418025,8.0,,Quito,Pichincha,D,13,DELI,2644,1,,,,93.14
921,2013-01-02,1,418026,3.0,,Quito,Pichincha,D,13,DELI,2644,1,,,,93.14
922,2013-01-02,1,418235,22.0,,Quito,Pichincha,D,13,BEVERAGES,1122,0,,,,93.14
923,2013-01-02,1,420720,5.0,,Quito,Pichincha,D,13,DAIRY,2116,1,,,,93.14
924,2013-01-02,1,421066,6.0,,Quito,Pichincha,D,13,GROCERY I,1004,0,,,,93.14
925,2013-01-02,1,422452,2.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
926,2013-01-02,1,426155,5.0,,Quito,Pichincha,D,13,PREPARED FOODS,2962,1,,,,93.14
927,2013-01-02,1,428054,2.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
928,2013-01-02,1,428394,1.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
929,2013-01-02,1,452022,1.0,,Quito,Pichincha,D,13,GROCERY I,1030,0,,,,93.14
930,2013-01-02,1,452212,8.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2702,1,,,,93.14
931,2013-01-02,1,454326,6.0,,Quito,Pichincha,D,13,GROCERY I,1044,0,,,,93.14
932,2013-01-02,1,454426,2.0,,Quito,Pichincha,D,13,GROCERY I,1034,0,,,,93.14
933,2013-01-02,1,454589,29.0,,Quito,Pichincha,D,13,GROCERY I,1038,0,,,,93.14
934,2013-01-02,1,454596,2.0,,Quito,Pichincha,D,13,GROCERY I,1092,0,,,,93.14
935,2013-01-02,1,456870,3.0,,Quito,Pichincha,D,13,GROCERY I,1010,0,,,,93.14
936,2013-01-02,1,456875,4.0,,Quito,Pichincha,D,13,CLEANING,3015,0,,,,93.14
937,2013-01-02,1,457424,23.0,,Quito,Pichincha,D,13,EGGS,2502,1,,,,93.14
938,2013-01-02,1,457425,7.0,,Quito,Pichincha,D,13,EGGS,2502,1,,,,93.14
939,2013-01-02,1,457556,2.0,,Quito,Pichincha,D,13,GROCERY I,1004,0,,,,93.14
940,2013-01-02,1,457688,1.0,,Quito,Pichincha,D,13,CLEANING,3038,0,,,,93.14
941,2013-01-02,1,457928,18.98,,Quito,Pichincha,D,13,POULTRY,2416,1,,,,93.14
942,2013-01-02,1,459762,5.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2708,1,,,,93.14
943,2013-01-02,1,460804,2.0,,Quito,Pichincha,D,13,GROCERY I,1048,0,,,,93.14
944,2013-01-02,1,462673,6.0,,Quito,Pichincha,D,13,GROCERY I,1048,0,,,,93.14
945,2013-01-02,1,463458,3.0,,Quito,Pichincha,D,13,CLEANING,3020,0,,,,93.14
946,2013-01-02,1,463598,1.0,,Quito,Pichincha,D,13,CLEANING,3024,0,,,,93.14
947,2013-01-02,1,463816,1.0,,Quito,Pichincha,D,13,CLEANING,3018,0,,,,93.14
948,2013-01-02,1,463901,5.0,,Quito,Pichincha,D,13,CLEANING,3034,0,,,,93.14
949,2013-01-02,1,463903,5.0,,Quito,Pichincha,D,13,CLEANING,3034,0,,,,93.14
950,2013-01-02,1,464302,1.0,,Quito,Pichincha,D,13,GROCERY I,1026,0,,,,93.14
951,2013-01-02,1,464333,2.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
952,2013-01-02,1,464336,6.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
953,2013-01-02,1,464339,6.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
954,2013-01-02,1,464356,2.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
955,2013-01-02,1,464374,27.0,,Quito,Pichincha,D,13,BEVERAGES,1124,0,,,,93.14
956,2013-01-02,1,464385,7.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2718,1,,,,93.14
957,2013-01-02,1,464536,10.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
958,2013-01-02,1,464940,6.0,,Quito,Pichincha,D,13,CLEANING,3090,0,,,,93.14
959,2013-01-02,1,467808,5.0,,Quito,Pichincha,D,13,CLEANING,3026,0,,,,93.14
960,2013-01-02,1,468057,3.0,,Quito,Pichincha,D,13,DELI,2632,1,,,,93.14
961,2013-01-02,1,468058,1.0,,Quito,Pichincha,D,13,DELI,2644,1,,,,93.14
962,2013-01-02,1,469643,3.0,,Quito,Pichincha,D,13,GROCERY I,1030,0,,,,93.14
963,2013-01-02,1,470624,11.0,,Quito,Pichincha,D,13,CLEANING,3046,0,,,,93.14
964,2013-01-02,1,470625,10.0,,Quito,Pichincha,D,13,CLEANING,3046,0,,,,93.14
965,2013-01-02,1,470762,1.0,,Quito,Pichincha,D,13,CLEANING,3004,0,,,,93.14
966,2013-01-02,1,471980,9.0,,Quito,Pichincha,D,13,GROCERY I,1058,0,,,,93.14
967,2013-01-02,1,471985,5.0,,Quito,Pichincha,D,13,DAIRY,2114,1,,,,93.14
968,2013-01-02,1,472526,3.0,,Quito,Pichincha,D,13,GROCERY I,1026,0,,,,93.14
969,2013-01-02,1,472658,1.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
970,2013-01-02,1,476261,15.0,,Quito,Pichincha,D,13,EGGS,2502,1,,,,93.14
971,2013-01-02,1,502224,1.0,,Quito,Pichincha,D,13,GROCERY I,1062,0,,,,93.14
972,2013-01-02,1,502227,5.0,,Quito,Pichincha,D,13,GROCERY I,1096,0,,,,93.14
973,2013-01-02,1,502230,13.0,,Quito,Pichincha,D,13,GROCERY I,1096,0,,,,93.14
974,2013-01-02,1,502331,45.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2702,1,,,,93.14
975,2013-01-02,1,506717,1.0,,Quito,Pichincha,D,13,GROCERY I,1030,0,,,,93.14
